,id,bot_score
5709,1497545497967476736,0.0
5730,1497547996820557824,0.13
5747,1497550248541147136,0.4
5748,1497550373845831680,0.75
5758,1497551607931805696,0.36
5782,1497553686825865216,0.39
5786,1497553759043526656,0.06
5787,1497553893961596928,0.06
5789,1497553997271547904,0.06
5799,1497554319104622592,0.06
5815,1497555077736775680,0.14
5827,1497555823337168896,0.15
5840,1497557056630534144,0.06
5843,1497557183881433088,0.36
5850,1497557921474899968,0.75
5853,1497558079939960832,0.03
5855,1497558342549581824,0.36
5873,1497559795636883456,0.18
5877,1497559913836560384,0.29
5881,1497560036050030592,0.13
5884,1497560433519218688,0.36
5901,1497561212388888576,0.36
5902,1497561216956391424,0.21
5905,1497561630099521536,0.07
5906,1497561706045734912,0.54
5921,1497564185538052096,0.62
5932,1497565637102743552,0.1
5942,1497566461836939264,0.14
5945,1497566691328409600,0.29
5955,1497568908424867840,0.23
5957,1497568983272333312,0.05
5959,1497569590469083136,0.27
5968,1497570249289445376,0.14
5989,1497572490679398400,0.03
5998,1497573565054476288,0.62
6016,1497575642807820288,0.12
6023,1497576190848217088,0.03
6032,1497577763506692096,0.27
6054,1497579779607998464,0.23
6075,1497582055063908352,0.07
6085,1497583490174537728,0.24
6086,1497583533820362752,0.33
6090,1497583879213006848,0.03
6101,1497584983505920000,0.78
6108,1497585796160835584,0.1
6114,1497586292309336064,0.07
6131,1497587510444277760,0.33
6134,1497587618250313728,0.22
6136,1497587699297177600,0.07
6141,1497587999839641600,0.78
6155,1497588906467885056,0.12
6167,1497589517221519360,0.33
6169,1497589655654617088,0.09
6210,1497592371671875584,0.04
6211,1497592520158560256,0.78
6215,1497592648751853568,0.33
6221,1497593150877097984,0.27
6231,1497593663639400448,0.78
6240,1497594121498030080,0.25
6246,1497594440583561216,0.67
6252,1497594937155764224,0.33
6253,1497595069016256512,0.24
6263,1497595961706958848,0.65
6267,1497596277860839424,0.30000000000000004
6300,1497599371848073216,0.76
6319,1497601514709389312,0.27
6327,1497602337270996992,0.19
6332,1497602540552466432,0.12
6343,1497602871226880000,0.75
6350,1497603108653912064,0.27
6373,1497604695283486720,0.25
6377,1497604907817439232,0.25
6385,1497605298462228480,0.15
6411,1497607058295828480,0.16
6423,1497607633393512448,0.15
6449,1497609116071739392,0.09
6451,1497609287371145216,0.37
6459,1497609626887815168,0.41000000000000003
6485,1497610762222776320,0.01
6502,1497611771053588480,0.14
6513,1497612546274066432,0.6000000000000001
6524,1497613118637182976,0.04
6547,1497615104661237760,0.49
6552,1497615452498845696,0.24
6555,1497615614638272512,0.31
6557,1497615892921921536,0.30000000000000004
6583,1497617706744438784,0.32
6584,1497617726063394816,0.1
6606,1497619023445434368,0.85
6624,1497620034084089856,0.27
6633,1497620512884891648,0.28
6634,1497620557474549760,0.11
6712,1497625671144718336,0.02
6718,1497626519157735424,0.15
6722,1497626777627336704,0.18
6730,1497627517783576576,0.18
6734,1497627733488279552,0.05
6745,1497628668553691136,0.35000000000000003
6746,1497628796240863232,0.35000000000000003
6763,1497630461933330432,0.32
6771,1497631373196103680,0.87
6773,1497631550862680064,0.18
6774,1497631717531738112,0.19
6778,1497631851258826752,0.12
6798,1497633191837900800,0.1
6802,1497633734555848704,0.04
6834,1497635408930349056,0.09
6843,1497636236768555008,0.15
6849,1497636984956805120,0.58
6850,1497637059040788480,0.12
6851,1497637091584319488,0.04
6855,1497637303845818368,0.79
6859,1497637540282707968,0.05
6876,1497638776197292032,0.15
6884,1497639260056621056,0.24
6888,1497639630300143616,0.05
6890,1497639705449488384,0.12
6901,1497640585376772096,0.03
6909,1497640894941573120,0.17
6912,1497641105222893568,0.36
6914,1497641150248796160,0.6000000000000001
6917,1497641468181172224,0.09
6919,1497641845362413568,0.14
6954,1497645788524072960,0.17
6977,1497648609503977472,0.07
7005,1497652333466947584,0.78
7014,1497653171254083584,0.36
7031,1497656068280885248,0.31
7033,1497656307721068544,0.03
7053,1497657589521428480,0.62
7068,1497658492286603264,0.17
7100,1497661284871032832,0.31
7101,1497661446771064832,0.31
7105,1497662058174812160,0.03
7109,1497662382922948608,0.07
7113,1497662819679891456,0.33
7125,1497663441653448704,0.08
7129,1497663897553276928,0.22
7136,1497664554649604096,0.23
7164,1497666967037165568,0.03
7166,1497667016563462144,0.23
7185,1497669070245748736,0.32
7229,1497673082022080512,0.23
7231,1497673247684399104,0.52
7234,1497673858798821376,0.08
7236,1497674708392857600,0.23
7255,1497676666608492544,0.23
7268,1497678258564968448,0.09
7274,1497678536093712384,0.13
7286,1497679158469668864,0.1
7296,1497680739919437824,0.24
7306,1497681494621536256,0.46
7312,1497681902085545984,0.15
7315,1497682149062893568,0.22
7323,1497683593715355648,0.02
7325,1497683730886021120,0.22
7327,1497684165277405184,0.39
7331,1497684369741434880,0.13
7345,1497685597519065088,0.12
7354,1497686726608924672,0.07
7361,1497687561208279040,0.13
7383,1497689077914738688,0.08
7387,1497690015442378752,0.15
7391,1497690286146867200,0.53
7417,1497695501432541184,0.13
7426,1497696287633858560,0.34
7436,1497697411631915008,0.36
7468,1497700913451986944,0.19
7471,1497701022893936640,0.13
7503,1497704211156705280,0.25
7512,1497705216732319744,0.04
7521,1497706638236655616,0.07
7529,1497708014354432000,0.2
7545,1497709839576936448,0.22
7556,1497711765857185792,0.25
7595,1497719862680080384,0.29
7597,1497720722545954816,0.05
7603,1497722009001857024,0.07
7644,1497733155565936640,0.33
7665,1497735741102825472,0.15
7669,1497736440851181568,0.15
7683,1497740125148745728,0.2
7689,1497741920512135168,0.1
7696,1497744168688488448,0.07
7740,1497756574454059008,0.03
7743,1497757505107025920,0.29
7753,1497761174879752192,0.34
7760,1497761473447305216,0.1
7794,1497765643449511936,0.07
7799,1497767063645208576,0.17
7811,1497770576970092544,0.1
7817,1497772982944800768,0.31
7818,1497772991526031360,0.19
7821,1497774136126496768,0.26
7822,1497774633600364544,0.26
7828,1497776456675565568,0.04
7840,1497779173456158720,0.08
7841,1497779229605482496,0.08
7846,1497780596805935104,0.15
7847,1497780713982152704,0.04
7848,1497780733808717824,0.11
7850,1497781480935903232,0.02
7851,1497781493166338048,0.36
7865,1497783072279855104,0.67
7876,1497786219555553280,0.8
7905,1497787976130117632,0.15
7914,1497790264471130112,0.2
7921,1497791232331816960,0.31
7928,1497792067141001216,0.35000000000000003
7941,1497793639929446400,0.44
7942,1497793646170619904,0.27
7949,1497793855306878976,0.75
7950,1497794033250304000,0.75
7954,1497794465989206016,0.75
7959,1497794612236193792,0.75
7961,1497794726434533376,0.75
7962,1497794932148293632,0.75
7964,1497795115586187264,0.75
7966,1497795240593596416,0.31
7967,1497795267755577344,0.75
7979,1497796015625097216,0.75
7986,1497796341208027136,0.75
7987,1497796471533432832,0.27
7989,1497796973214060544,0.75
7991,1497797147999158272,0.75
7992,1497797249136357376,0.75
8003,1497798463349673984,0.14
8016,1497800536678363136,0.21
8017,1497800586833666048,0.21
8027,1497802438606217216,0.29
8028,1497802459586068480,0.13
8035,1497803681785204736,0.0
8046,1497805204619595776,0.09
8062,1497806694943973376,0.07
8064,1497806956194459648,0.05
8069,1497807702587625472,0.39
8074,1497808156948414464,0.08
8124,1497813515004002304,0.27
8125,1497813532850720768,0.6000000000000001
8130,1497813725176283136,0.35000000000000003
8136,1497814275364208640,0.21
8138,1497814440707645440,0.19
8145,1497814887871160320,0.68
8153,1497815720021078016,0.2
8162,1497816239686631424,0.06
8166,1497816835160297472,0.81
8173,1497817371423113216,0.30000000000000004
8182,1497817971724595200,0.08
8213,1497820421806346240,0.63
8215,1497820525569376256,0.9400000000000001
8225,1497821167716999168,0.26
8227,1497821255432429568,0.37
8228,1497821278765522944,0.27
8231,1497821327931150336,0.01
8235,1497821566784393216,0.17
8243,1497822292176429056,0.07
8247,1497822852003020800,0.9400000000000001
8256,1497823332338585600,0.25
8263,1497823909101858816,0.2
8264,1497823921243971584,0.6000000000000001
8278,1497825174569172992,0.6000000000000001
8292,1497826229495422976,0.27
8301,1497827004581883904,0.27
8307,1497827255841554432,0.30000000000000004
8321,1497827971679518720,0.2
8326,1497828333119176704,0.8200000000000001
8334,1497828943721680896,0.28
8335,1497829110403706880,0.2
8340,1497829968419516416,0.30000000000000004
8350,1497831252673843200,0.1
8351,1497831361750593536,0.30000000000000004
8354,1497831633357086720,0.08
8365,1497832942109868032,0.25
8375,1497833755003826176,0.09
8386,1497834210396041216,0.44
8405,1497835193142755328,0.2
8419,1497836873086947328,0.07
8426,1497837428203483136,0.07
8428,1497837470268149760,0.1
8432,1497837538500771840,0.17
8435,1497837735981518848,0.1
8436,1497837780705161216,0.03
8440,1497837925236715520,0.09
8449,1497838091708821504,0.1
8467,1497838593116897280,0.1
8471,1497838634011090944,0.03
8476,1497838735257448448,0.2
8521,1497839853291061248,0.15
8546,1497840671591256064,0.1
8554,1497841337428807680,0.12
8557,1497841441829056512,0.28
8565,1497842100150362112,0.11
8571,1497842880295030784,0.4
8573,1497843768128536576,0.18
8579,1497844401988636672,0.06
8587,1497844940700884992,0.33
8590,1497845084250951680,0.07
8591,1497845263322398720,0.76
8594,1497845497096294400,0.33
8620,1497847458373718016,0.2
8623,1497847623272701952,0.51
8631,1497848085787156480,0.34
8637,1497848583319703552,0.27
8639,1497848765570560000,0.34
8640,1497848978003660800,0.06
8644,1497849527360962560,0.27
8655,1497850295581573120,0.17
8677,1497852065925632000,0.8200000000000001
8688,1497852459489927168,0.34
8689,1497852481954631680,0.16
8695,1497852932288561152,0.1
8698,1497853306030329856,0.34
8709,1497854327154786304,0.34
8711,1497854475293249536,0.23
8731,1497856414286753792,0.03
8759,1497859415495561216,0.03
8764,1497860135955353600,0.14
8776,1497860967287463936,0.62
8787,1497862313776459776,0.07
8791,1497862677049364480,0.02
8792,1497862738470912000,0.16
8797,1497863021539958784,0.29
8808,1497863714946445312,0.2
8823,1497864848641691648,0.30000000000000004
8830,1497866099995836416,0.16
8831,1497866248805404672,0.11
8833,1497866750700003328,0.23
8835,1497867290624233472,0.12
8842,1497867894625124352,0.34
8849,1497868613159690240,0.34
8853,1497869232570257408,0.34
8857,1497869489588875264,0.26
8899,1497872484355432448,0.34
8913,1497873652863356928,0.09
8923,1497874130967879680,0.28
8930,1497874384576724992,0.16
8934,1497874656031916032,0.30000000000000004
8936,1497874702261444608,0.34
8945,1497875738930065408,0.09
8946,1497875870513385472,0.33
8951,1497876113905061888,0.9400000000000001
8953,1497876479971315712,0.9400000000000001
8959,1497877193757982720,0.88
8960,1497877206382616576,0.13
8972,1497879163512172544,0.27
8979,1497879470014828544,0.18
8984,1497880100393861120,0.9400000000000001
8985,1497880115228852224,0.1
8990,1497880435816218624,0.18
8997,1497881433108623360,0.07
9001,1497881807966158848,0.11
9013,1497883504264286208,0.29
9017,1497883731113115648,0.2
9019,1497883896750477312,0.27
9024,1497884520107806720,0.46
9031,1497884925063618560,0.14
9037,1497885876839456768,0.71
9041,1497886347612557312,0.24
9043,1497886419502649344,0.04
9045,1497886550759288832,0.27
9049,1497886689032814592,0.15
9050,1497886749909037056,0.21
9055,1497887569744482304,0.26
9056,1497888352770486272,0.12
9057,1497888363407462400,0.16
9071,1497890355588775936,0.30000000000000004
9083,1497891842477625344,0.03
9104,1497894485992218624,0.51
9111,1497894825890308096,0.14
9112,1497894908107055104,0.02
9118,1497895889242787840,0.01
9125,1497896477883920384,0.75
9127,1497896535853576192,0.04
9135,1497896826812309504,0.75
9137,1497896902637113344,0.12
9139,1497897039304134656,0.75
9141,1497897229801062400,0.75
9143,1497897448039084032,0.75
9146,1497897584987279360,0.75
9150,1497897849685561344,0.75
9152,1497898045400174592,0.75
9154,1497898285419220992,0.75
9156,1497898459210285056,0.75
9157,1497898495478358016,0.07
9159,1497898614798098432,0.33
9160,1497898648151093248,0.75
9162,1497898729659117568,0.33
9164,1497898899062673408,0.75
9175,1497899474496020480,0.75
9178,1497899650824605696,0.75
9181,1497899820970692608,0.75
9186,1497900113783496704,0.75
9188,1497900401391144960,0.75
9193,1497900590340481024,0.49
9194,1497900607125946368,0.75
9199,1497900755138723840,0.75
9205,1497900924731232256,0.75
9208,1497901116633214976,0.75
9211,1497901326239350784,0.75
9222,1497901833070600192,0.75
9224,1497902105301975040,0.75
9238,1497902851737022464,0.75
9243,1497903033799249920,0.75
9263,1497904287531552768,0.37
9283,1497905285641424896,0.11
9293,1497906121004175360,0.11
9298,1497906697477799936,0.33
9308,1497907208062849024,0.12
9341,1497908791672668160,0.16
9347,1497909185786179584,0.75
9349,1497909293550489600,0.02
9360,1497910060625928192,0.77
9377,1497911249287405568,0.31
9420,1497914552926687232,0.8200000000000001
9424,1497914829352353792,0.31
9443,1497916927892615168,0.16
9453,1497918082316124160,0.08
9455,1497918272200536064,0.07
9465,1497918936578682880,0.79
9466,1497919041272524800,0.15
9477,1497919489329045504,0.02
9484,1497920150569472000,0.06
9488,1497920502316240896,0.04
9494,1497921469346729984,0.88
9496,1497921620039684096,0.68
9504,1497922857648758784,0.11
9508,1497923159466516480,0.15
9509,1497923417135144960,0.05
9515,1497923988642676736,0.05
9522,1497924569285472256,0.14
9524,1497924608783228928,0.04
9527,1497924752022786048,0.75
9533,1497925049961132032,0.25
9539,1497925773239402496,0.13
9561,1497928020543352832,0.25
9565,1497928150486896640,0.75
9569,1497928365868789760,0.1
9573,1497928789669548032,0.75
9579,1497929836492382208,0.06
9582,1497930165288148992,0.27
9584,1497930261513732096,0.75
9586,1497930392115896320,0.75
9591,1497930773843820544,0.14
9594,1497931000847818752,0.09
9610,1497931711442784256,0.81
9615,1497932087751745536,0.12
9621,1497932789777240064,0.22
9622,1497932837806551040,0.12
9624,1497932866092945408,0.12
9625,1497932892139397120,0.27
9641,1497934296903872512,0.27
9658,1497935680101625856,0.31
9661,1497935901594431488,0.27
9663,1497936230046121984,0.13
9677,1497937074359578624,0.03
9678,1497937158874677248,0.12
9681,1497937368522895360,0.09
9682,1497937527801774080,0.28
9688,1497937999803281408,0.13
9690,1497938078811496448,0.01
9696,1497938382487437312,0.03
9699,1497938493749829632,0.22
9700,1497938494253150208,0.03
9701,1497938521713037312,0.14
9705,1497938930045702144,0.32
9707,1497939006176251904,0.05
9714,1497939426600701952,0.13
9716,1497939605819113472,0.27
9739,1497941944260984832,0.1
9741,1497941962992893952,0.15
9748,1497942562098888704,0.24
9751,1497942819889197056,0.06
9753,1497942899857702912,0.19
9756,1497943324942123008,0.27
9758,1497943388963885056,0.13
9769,1497944311492747264,0.13
9772,1497944619774099456,0.13
9773,1497944774317416448,0.27
9792,1497946505897930752,0.44
9795,1497946706444369920,0.27
9796,1497946906848235520,0.08
9804,1497947944019849216,0.68
9814,1497949610165387264,0.27
9820,1497950617884835840,0.26
9822,1497950809325129728,0.36
9823,1497950814261768192,0.91
9842,1497952783743561728,0.33
9854,1497953625259270144,0.17
9862,1497954166488145920,0.27
9873,1497955462385438720,0.14
9877,1497955761011445760,0.13
9878,1497956169075539968,0.78
9880,1497956409601789952,0.04
9885,1497956780881678336,0.13
9886,1497956811475144704,0.22
9892,1497957185837539328,0.13
9904,1497958486860341248,0.06
9909,1497959063040237568,0.13
9916,1497959468474249216,0.13
9924,1497960802120306688,0.13
9928,1497961684580937728,0.32
9941,1497962467368255488,0.78
9945,1497962781454315520,0.1
9947,1497962980176441344,0.05
9961,1497963904944717824,0.06
9964,1497964126143795200,0.06
9973,1497964933316706304,0.16
9977,1497965051948322816,0.75
9984,1497965722261405696,0.9500000000000001
9985,1497965887424385024,0.75
9986,1497965912707772416,0.1
9997,1497967203680808960,0.75
10004,1497967446602534912,0.1
10005,1497967571034771456,0.75
10007,1497967712370262016,0.07
10008,1497967720930885632,0.1
10013,1497967960245243904,0.75
10018,1497968363892400128,0.15
10026,1497968737043066880,0.11
10033,1497969096444502016,0.75
10047,1497970023427629056,0.35000000000000003
10068,1497972319142227968,0.33
10073,1497972719140229120,0.05
10077,1497973005363957760,0.08
10079,1497973196829732864,0.30000000000000004
10085,1497974104070430720,0.79
10086,1497974199066968064,0.27
10093,1497974700622094336,0.02
10094,1497974853328060416,0.23
10117,1497975991716782080,0.03
10127,1497976828744531968,0.46
10133,1497977797423288320,0.05
10136,1497978214949351424,0.27
10142,1497978987800371200,0.13
10146,1497979301006049280,0.29
10148,1497980021222383616,0.18
10154,1497980474488094720,0.27
10174,1497983002852220928,0.19
10178,1497983271497469952,0.8200000000000001
10182,1497983476754264064,0.18
10183,1497983493271584768,0.22
10184,1497983503098683392,0.08
10186,1497983548829147136,0.13
10188,1497983712847286272,0.71
10194,1497984199021805568,0.08
10201,1497984781924982784,0.8200000000000001
10202,1497984877068644352,0.19
