,tweet_type,bot,like_count,reply_count,retweet_count
5758,original,0.0,0,0,0
5782,original,0.0,1,0,0
5786,original,0.0,0,0,0
5787,original,0.0,0,0,0
5789,original,0.0,0,0,0
5799,original,0.0,1,1,0
5815,original,0.0,1,0,1
5827,original,0.0,0,0,0
5840,original,0.0,35,5,15
5843,original,0.0,1,0,0
5850,original,1.0,0,0,0
5853,original,0.0,0,0,0
5855,original,0.0,0,0,0
5873,original,0.0,0,0,0
5877,original,0.0,7,0,1
5881,original,0.0,2,0,1
5884,original,0.0,3,1,1
5901,original,0.0,2,0,0
5902,original,0.0,1,5,0
5905,original,0.0,1,1,0
5906,original,1.0,0,0,0
5921,original,1.0,1,0,0
5932,original,0.0,0,0,0
5942,original,0.0,2,0,0
5945,original,0.0,3,0,0
5955,original,0.0,0,0,0
5957,original,0.0,0,0,0
5959,original,0.0,0,0,0
5968,original,0.0,59,1,35
5989,original,0.0,500,39,133
5998,original,1.0,0,0,0
6016,original,0.0,2,0,0
6023,original,0.0,52,2,17
6032,original,0.0,0,0,0
6054,original,0.0,0,0,0
6075,original,0.0,51,2,15
6085,original,0.0,2,0,0
6086,original,0.0,1,1,0
6090,original,0.0,13,1,2
6101,original,1.0,10,3,4
6108,original,0.0,0,0,0
6114,original,0.0,0,0,0
6131,original,0.0,0,0,0
6134,original,0.0,1,0,0
6136,original,0.0,1,0,0
6141,original,1.0,1,0,0
6155,original,0.0,0,1,0
6167,original,0.0,0,0,0
6169,original,0.0,3,1,0
6210,original,0.0,0,0,0
6211,original,1.0,1,1,0
6215,original,0.0,0,0,0
6221,original,0.0,1,0,0
6231,original,1.0,21,3,13
6240,original,0.0,0,0,0
6246,original,1.0,9,0,3
6252,original,0.0,0,0,0
6253,original,0.0,0,1,0
6263,original,1.0,1,1,0
6267,original,0.0,0,0,0
6300,original,1.0,1,0,2
6319,original,0.0,1,0,0
6327,original,0.0,3,0,0
6332,original,0.0,10,0,4
6343,original,1.0,1,0,1
6350,original,0.0,0,0,0
6373,original,0.0,3,2,2
6377,original,0.0,2,0,0
6385,original,0.0,0,0,0
6411,original,0.0,0,0,0
6423,original,0.0,0,0,0
6449,original,0.0,0,0,0
6451,original,0.0,0,0,1
6459,original,0.0,4,0,0
6485,original,0.0,3,1,0
6502,original,0.0,0,0,0
6513,original,1.0,3,0,1
6524,original,0.0,1077,73,372
6547,original,0.0,0,0,0
6552,original,0.0,5,0,2
6555,original,0.0,0,0,0
6557,original,0.0,0,0,0
6583,original,0.0,2,2,0
6584,original,0.0,3,0,1
6606,original,1.0,2,0,0
6624,original,0.0,0,0,0
6633,original,0.0,2,0,0
6634,original,0.0,0,0,1
6712,original,0.0,0,0,0
6718,original,0.0,44,7,12
6722,original,0.0,0,0,0
6730,original,0.0,2,1,0
6734,original,0.0,1,0,1
6745,original,0.0,29,1,3
6746,original,0.0,0,0,0
6763,original,0.0,0,0,0
6771,original,1.0,6,2,2
6773,original,0.0,0,0,0
6774,original,0.0,1,1,0
6778,original,0.0,1,0,0
6798,original,0.0,8,1,0
6802,original,0.0,0,0,0
6834,original,0.0,68,1,18
6843,original,0.0,30,5,0
6849,original,1.0,2,0,0
6850,original,0.0,0,0,0
6851,original,0.0,0,0,0
6855,original,1.0,0,0,0
6859,original,0.0,2,1,0
6876,original,0.0,16,1,2
6884,original,0.0,1,0,0
6888,original,0.0,0,0,0
6890,original,0.0,4,1,2
6901,original,0.0,0,0,0
6909,original,0.0,1,0,1
6912,original,0.0,1,0,0
6914,original,1.0,8,3,1
6917,original,0.0,0,0,0
6919,original,0.0,2,1,1
6954,original,0.0,1,0,0
6977,original,0.0,2,0,0
7005,original,1.0,2,0,0
7014,original,0.0,2,0,0
7031,original,0.0,8,1,1
7033,original,0.0,1,0,0
7053,original,1.0,1,0,0
7068,original,0.0,1,0,0
7100,original,0.0,1,1,0
7101,original,0.0,0,0,0
7105,original,0.0,6,1,0
7109,original,0.0,0,0,0
7113,original,0.0,1,0,1
7125,original,0.0,2,0,0
7129,original,0.0,0,1,0
7136,original,0.0,1,0,0
7164,original,0.0,0,0,1
7166,original,0.0,0,1,0
7185,original,0.0,0,0,0
7229,original,0.0,2,0,0
7231,original,1.0,0,0,0
7234,original,0.0,1,0,1
7236,original,0.0,2,0,0
7255,original,0.0,2,1,1
7268,original,0.0,1,0,0
7274,original,0.0,1,0,0
7286,original,0.0,0,0,0
7296,original,0.0,0,0,0
7306,original,0.0,0,0,1
7312,original,0.0,0,0,0
7315,original,0.0,1,0,0
7323,original,0.0,5,2,1
7325,original,0.0,3,0,0
7327,original,0.0,3,2,0
7331,original,0.0,56,1,11
7345,original,0.0,1,1,0
7354,original,0.0,0,0,0
7361,original,0.0,14,1,2
7383,original,0.0,3,1,0
7387,original,0.0,1,0,0
7391,original,1.0,9,0,5
7417,original,0.0,8,0,0
7426,original,0.0,3,2,0
7436,original,0.0,298,10,196
7468,original,0.0,0,0,0
7471,original,0.0,2,0,0
7503,original,0.0,0,0,0
7512,original,0.0,116,12,27
7521,original,0.0,0,0,0
7529,original,0.0,1,0,1
7545,original,0.0,14,0,7
7556,original,0.0,1,0,0
7595,original,0.0,11,6,2
7597,original,0.0,0,1,0
7603,original,0.0,0,0,0
7644,original,0.0,0,1,1
7665,original,0.0,2,2,1
7669,original,0.0,3,3,0
7683,original,0.0,2,0,5
7689,original,0.0,2,0,1
7696,original,0.0,0,0,1
7740,original,0.0,1,0,0
7743,original,0.0,1,3,0
7753,original,0.0,0,0,0
7760,original,0.0,2,0,1
7794,original,0.0,0,0,0
7799,original,0.0,38,5,8
7811,original,0.0,0,0,0
7817,original,0.0,197,56,33
7818,original,0.0,3,1,0
7821,original,0.0,0,1,0
7822,original,0.0,2,1,1
7828,original,0.0,1,0,0
7840,original,0.0,0,0,0
7841,original,0.0,49,7,16
7846,original,0.0,0,0,0
7847,original,0.0,0,0,1
7848,original,0.0,0,0,0
7850,original,0.0,0,0,0
7851,original,0.0,3,1,0
7865,original,1.0,0,0,0
7876,original,1.0,0,0,0
7905,original,0.0,4,0,0
7914,original,0.0,4,0,0
7921,original,0.0,2,0,1
7928,original,0.0,1,0,0
7941,original,0.0,1,1,0
7942,original,0.0,1,0,0
7949,original,1.0,0,1,0
7950,original,1.0,0,0,0
7954,original,1.0,1,0,0
7959,original,1.0,1,0,0
7961,original,1.0,1,0,0
7962,original,1.0,1,0,1
7964,original,1.0,2,1,2
7966,original,0.0,2,1,0
7967,original,1.0,1,0,2
7979,original,1.0,0,0,0
7986,original,1.0,0,0,0
7987,original,0.0,2,0,0
7989,original,1.0,0,0,0
7991,original,1.0,0,0,0
7992,original,1.0,0,0,0
8003,original,0.0,1,2,0
8016,original,0.0,0,1,0
8017,original,0.0,1,0,0
8027,original,0.0,0,0,0
8028,original,0.0,0,0,0
8035,original,0.0,1,0,0
8046,original,0.0,0,0,0
8062,original,0.0,3,1,0
8064,original,0.0,2,0,0
8069,original,0.0,0,0,0
8074,original,0.0,14,6,13
8124,original,0.0,11,1,6
8125,original,1.0,1,0,1
8130,original,0.0,0,0,0
8136,original,0.0,95,18,27
8138,original,0.0,5,0,1
8145,original,1.0,0,0,0
8153,original,0.0,3,0,0
8162,original,0.0,0,0,0
8166,original,1.0,2,0,0
8173,original,0.0,0,0,0
8182,original,0.0,0,0,0
8213,original,1.0,0,0,0
8215,original,1.0,6,0,3
8225,original,0.0,3,0,0
8227,original,0.0,1,0,0
8228,original,0.0,0,0,0
8231,original,0.0,14,0,1
8235,original,0.0,12,1,4
8243,original,0.0,0,0,0
8247,original,1.0,11,0,5
8256,original,0.0,4,2,1
8263,original,0.0,9,0,2
8264,original,1.0,7,0,3
8278,original,1.0,2,1,0
8292,original,0.0,0,1,0
8301,original,0.0,1,0,0
8307,original,0.0,0,0,0
8321,original,0.0,0,0,0
8326,original,1.0,11,2,5
8334,original,0.0,0,0,1
8335,original,0.0,2,1,0
8340,original,0.0,0,0,0
8350,original,0.0,0,0,0
8351,original,0.0,2,0,0
8354,original,0.0,1,0,0
8365,original,0.0,24,1,3
8375,original,0.0,4,2,1
8386,original,0.0,0,0,0
8405,original,0.0,2,0,1
8419,original,0.0,10,0,3
8426,original,0.0,6,0,0
8428,original,0.0,1,0,0
8432,original,0.0,106,9,27
8435,original,0.0,1,0,0
8436,original,0.0,1,0,0
8440,original,0.0,1,0,0
8449,original,0.0,0,0,0
8467,original,0.0,2,0,0
8471,original,0.0,1,0,0
8476,original,0.0,0,0,0
8521,original,0.0,27,3,3
8546,original,0.0,3,1,1
8554,original,0.0,44,2,7
8557,original,0.0,3,0,1
8565,original,0.0,0,2,0
8571,original,0.0,3,1,0
8573,original,0.0,0,2,0
8579,original,0.0,2,0,2
8587,original,0.0,0,0,0
8590,original,0.0,1,0,0
8591,original,1.0,3,0,2
8594,original,0.0,3,0,0
8620,original,0.0,2,2,0
8623,original,1.0,0,0,0
8631,original,0.0,3,0,1
8637,original,0.0,0,0,0
8639,original,0.0,1,0,1
8640,original,0.0,2,2,1
8644,original,0.0,0,0,0
8655,original,0.0,0,0,0
8677,original,1.0,1,0,0
8688,original,0.0,0,0,0
8689,original,0.0,1,1,0
8695,original,0.0,1,0,1
8698,original,0.0,1,0,1
8709,original,0.0,2,0,2
8711,original,0.0,2,0,1
8731,original,0.0,1,1,0
8759,original,0.0,0,0,0
8764,original,0.0,0,0,0
8776,original,1.0,1,0,0
8787,original,0.0,1,0,0
8791,original,0.0,0,0,0
8792,original,0.0,0,0,0
8797,original,0.0,1,0,0
8808,original,0.0,112,9,37
8823,original,0.0,0,0,0
8830,original,0.0,1,0,1
8831,original,0.0,3,1,2
8833,original,0.0,1,0,0
8835,original,0.0,1,0,0
8842,original,0.0,4,0,0
8849,original,0.0,5,0,0
8853,original,0.0,3,0,0
8857,original,0.0,1,0,0
8899,original,0.0,5,0,5
8913,original,0.0,3,1,1
8923,original,0.0,1,1,1
8930,original,0.0,0,0,0
8934,original,0.0,0,2,0
8936,original,0.0,2,0,0
8945,original,0.0,0,0,0
8946,original,0.0,1,0,0
8951,original,1.0,4,0,1
8953,original,1.0,7,0,1
8959,original,1.0,3,0,1
8960,original,0.0,1,0,0
8972,original,0.0,1,0,1
8979,original,0.0,0,0,0
8984,original,1.0,3,0,0
8985,original,0.0,4,0,0
8990,original,0.0,0,0,0
8997,original,0.0,1,0,0
9001,original,0.0,2,0,1
9013,original,0.0,2,0,0
9017,original,0.0,2,0,1
9019,original,0.0,0,0,0
9024,original,0.0,0,0,0
9031,original,0.0,1,0,1
9037,original,1.0,8,0,3
9041,original,0.0,0,0,0
9043,original,0.0,0,0,0
9045,original,0.0,0,0,0
9049,original,0.0,21,2,4
9050,original,0.0,4,0,0
9055,original,0.0,11,0,4
9056,original,0.0,1,0,1
9057,original,0.0,58,2,12
9071,original,0.0,2,0,1
9083,original,0.0,2,2,0
9104,original,1.0,0,0,0
9111,original,0.0,0,0,1
9112,original,0.0,1,0,1
9118,original,0.0,5,1,1
9125,original,1.0,2,0,1
9127,original,0.0,9,1,2
9135,original,1.0,0,0,0
9137,original,0.0,1,0,0
9139,original,1.0,1,0,0
9141,original,1.0,0,0,0
9143,original,1.0,1,0,1
9146,original,1.0,0,0,0
9150,original,1.0,2,0,1
9152,original,1.0,1,0,0
9154,original,1.0,2,0,1
9156,original,1.0,3,0,1
9157,original,0.0,4,2,2
9159,original,0.0,0,0,0
9160,original,1.0,2,0,1
9162,original,0.0,0,0,0
9164,original,1.0,3,0,2
9175,original,1.0,2,0,2
9178,original,1.0,1,0,0
9181,original,1.0,0,0,0
9186,original,1.0,0,0,0
9188,original,1.0,1,0,1
9193,original,0.0,202,333,98
9194,original,1.0,0,0,0
9199,original,1.0,0,0,0
9205,original,1.0,0,0,0
9208,original,1.0,1,1,0
9211,original,1.0,0,0,0
9222,original,1.0,0,0,0
9224,original,1.0,1,0,0
9238,original,1.0,0,0,0
9243,original,1.0,1,0,0
9263,original,0.0,170,170,98
9283,original,0.0,0,0,0
9293,original,0.0,0,0,0
9298,original,0.0,0,0,0
9308,original,0.0,0,1,0
9341,original,0.0,0,0,0
9347,original,1.0,3,0,1
9349,original,0.0,1,1,1
9360,original,1.0,4,0,0
9377,original,0.0,109,16,54
9420,original,1.0,1,1,1
9424,original,0.0,0,0,0
9443,original,0.0,0,2,0
9453,original,0.0,2,1,0
9455,original,0.0,1,0,0
9465,original,1.0,291,38,60
9466,original,0.0,42,14,14
9477,original,0.0,0,0,0
9484,original,0.0,1,2,0
9488,original,0.0,2,1,0
9494,original,1.0,2,0,1
9496,original,1.0,1,0,0
9504,original,0.0,3,0,0
9508,original,0.0,0,0,0
9509,original,0.0,5,0,1
9515,original,0.0,10,0,2
9522,original,0.0,5,0,1
9524,original,0.0,2,0,0
9527,original,1.0,4,0,3
9533,original,0.0,0,0,0
9539,original,0.0,1,0,0
9561,original,0.0,0,1,0
9565,original,1.0,1,0,0
9569,original,0.0,0,0,0
9573,original,1.0,0,1,0
9579,original,0.0,2,0,0
9582,original,0.0,2,0,0
9584,original,1.0,1,0,0
9586,original,1.0,0,0,0
9591,original,0.0,2,0,0
9594,original,0.0,3,0,0
9610,original,1.0,0,0,0
9615,original,0.0,3,0,0
9621,original,0.0,0,0,0
9622,original,0.0,6,0,3
9624,original,0.0,1,0,0
9625,original,0.0,0,0,0
9641,original,0.0,0,0,0
9658,original,0.0,0,0,0
9661,original,0.0,1,1,1
9663,original,0.0,0,0,0
9677,original,0.0,3,0,0
9678,original,0.0,0,0,0
9681,original,0.0,3,1,0
9682,original,0.0,0,0,0
9688,original,0.0,0,0,0
9690,original,0.0,0,0,0
9696,original,0.0,5,0,1
9699,original,0.0,0,0,0
9700,original,0.0,9,0,1
9701,original,0.0,0,0,0
9705,original,0.0,2,0,0
9707,original,0.0,1,0,0
9714,original,0.0,0,0,0
9716,original,0.0,0,0,0
9739,original,0.0,4,0,0
9741,original,0.0,1,0,1
9748,original,0.0,3,0,0
9751,original,0.0,3,0,1
9753,original,0.0,1,0,0
9756,original,0.0,0,0,0
9758,original,0.0,0,1,0
9769,original,0.0,2,0,0
9772,original,0.0,0,0,0
9773,original,0.0,14,0,11
9792,original,0.0,0,0,0
9795,original,0.0,5,1,4
9796,original,0.0,2,0,0
9804,original,1.0,4,1,0
9814,original,0.0,0,0,0
9820,original,0.0,0,0,0
9822,original,0.0,10,2,0
9823,original,1.0,6,0,3
9842,original,0.0,0,0,0
9854,original,0.0,1,0,0
9862,original,0.0,0,0,0
9873,original,0.0,16,5,1
9877,original,0.0,0,0,0
9878,original,1.0,0,0,0
9880,original,0.0,1,0,0
9885,original,0.0,0,0,0
9886,original,0.0,267,18,47
9892,original,0.0,1,0,0
9904,original,0.0,22,2,3
9909,original,0.0,1,1,0
9916,original,0.0,1,0,0
9924,original,0.0,1,1,0
9928,original,0.0,9,0,2
9941,original,1.0,0,0,0
9945,original,0.0,2,0,0
9947,original,0.0,3,1,2
9961,original,0.0,0,0,0
9964,original,0.0,1,1,0
9973,original,0.0,1,1,2
9977,original,1.0,0,0,0
9984,original,1.0,1,0,0
9985,original,1.0,0,0,0
9986,original,0.0,0,0,0
9997,original,1.0,0,0,0
10004,original,0.0,0,0,0
10005,original,1.0,1,0,0
10007,original,0.0,1,1,0
10008,original,0.0,0,0,0
10013,original,1.0,0,0,0
10018,original,0.0,37,3,13
10026,original,0.0,1,0,0
10033,original,1.0,21,0,2
10047,original,0.0,2,0,0
10068,original,0.0,2,0,0
10073,original,0.0,1,0,0
10077,original,0.0,12,3,2
10079,original,0.0,1,1,0
10085,original,1.0,3,2,1
10086,original,0.0,0,0,0
10093,original,0.0,6,1,1
10094,original,0.0,1,0,0
10117,original,0.0,3,1,0
10127,original,0.0,0,0,0
10133,original,0.0,0,0,0
10136,original,0.0,2,1,1
10142,original,0.0,0,0,0
10146,original,0.0,21,3,8
10148,original,0.0,1,0,0
10154,original,0.0,2,1,0
10174,original,0.0,0,0,0
10178,original,1.0,3,0,2
10182,original,0.0,3,2,0
10183,original,0.0,3,1,0
10184,original,0.0,1,0,0
10186,original,0.0,1,0,0
10188,original,1.0,0,0,0
10194,original,0.0,3,0,0
10201,original,1.0,0,0,0
10202,original,0.0,0,1,1
10209,original,0.0,0,0,0
10224,original,0.0,0,0,0
10229,original,0.0,1,0,0
10233,original,0.0,1,0,0
10236,original,0.0,0,0,0
10238,original,0.0,0,0,0
10239,original,0.0,1,0,0
10248,original,0.0,0,0,0
10253,original,0.0,0,0,0
10258,original,0.0,0,0,0
10259,original,0.0,0,0,0
10261,original,0.0,1,0,0
10264,original,0.0,1,0,0
10267,original,0.0,0,0,0
10271,original,0.0,1,0,0
10276,original,0.0,1,0,0
10285,original,0.0,0,0,0
10293,original,0.0,0,0,0
10299,original,0.0,2,0,0
10300,original,0.0,3,2,1
10301,original,0.0,1,0,0
10302,original,0.0,1,0,0
10305,original,0.0,305,0,146
10306,original,0.0,2,0,0
10309,original,0.0,1,0,0
10312,original,0.0,1,0,0
10344,original,0.0,26,7,10
10354,original,1.0,13,3,2
10369,original,0.0,0,0,0
10383,original,0.0,1,1,0
10386,original,0.0,1,0,1
10392,original,0.0,3,1,0
10400,original,0.0,0,1,0
10402,original,0.0,0,0,0
10403,original,1.0,0,0,0
10409,original,0.0,1,0,0
10414,original,0.0,0,0,0
10444,original,0.0,13,2,1
10451,original,1.0,13,0,1
10461,original,0.0,0,1,0
10463,original,0.0,0,0,0
10465,original,0.0,0,0,0
10466,original,0.0,5,1,0
10467,original,0.0,0,0,0
10470,original,1.0,18,0,3
10472,original,0.0,6,1,4
10475,original,0.0,0,0,0
10480,original,1.0,0,0,0
10494,original,1.0,63,4,9
10500,original,0.0,6,2,3
10501,original,1.0,1,1,0
10502,original,0.0,56,5,12
10503,original,1.0,57,5,15
10516,original,0.0,2,0,0
10518,original,0.0,2,1,0
10522,original,0.0,0,0,0
10538,original,0.0,2,1,0
10558,original,0.0,28,4,6
10559,original,0.0,37,3,10
10567,original,0.0,1,0,0
10568,original,0.0,1,0,0
10574,original,0.0,1,0,0
10577,original,0.0,1,0,0
10581,original,0.0,0,0,0
10585,original,0.0,0,0,0
10600,original,0.0,0,0,0
10617,original,0.0,32,8,8
10643,original,0.0,1,0,0
10645,original,0.0,0,0,0
10655,original,0.0,0,0,0
10675,original,0.0,0,0,0
10685,original,0.0,1,3,0
10699,original,1.0,1,0,0
10714,original,0.0,1,0,0
10715,original,0.0,0,1,0
10716,original,0.0,3,0,0
10737,original,0.0,0,0,0
10750,original,0.0,2,0,0
10753,original,0.0,0,0,0
10757,original,0.0,0,1,2
10758,original,0.0,0,0,0
10778,original,0.0,226,118,57
10799,original,0.0,0,0,0
10806,original,0.0,0,0,0
10873,original,0.0,3,0,2
10890,original,0.0,0,0,0
10899,original,0.0,3,1,0
10910,original,0.0,2,0,0
10917,original,0.0,10,2,1
10934,original,0.0,1820,66,350
10949,original,0.0,1,0,2
10950,original,0.0,1,0,0
10956,original,0.0,2,0,1
10958,original,1.0,0,0,0
10959,original,1.0,0,0,0
10964,original,1.0,0,0,0
10972,original,1.0,0,0,0
10977,original,1.0,0,0,0
10980,original,1.0,0,0,0
10982,original,0.0,0,0,0
10997,original,0.0,2,0,1
10998,original,0.0,0,1,0
11009,original,0.0,0,0,0
11017,original,0.0,1,0,1
11019,original,0.0,1,0,1
11022,original,0.0,1,0,1
11024,original,0.0,5,0,2
11048,original,0.0,0,0,0
11060,original,0.0,1,0,0
11071,original,0.0,0,1,0
11072,original,0.0,10,1,5
11108,original,0.0,0,0,0
11111,original,0.0,0,0,1
11123,original,0.0,2,0,0
11146,original,0.0,2,0,1
11159,original,0.0,0,0,0
11169,original,0.0,1,0,0
11181,original,0.0,1,1,1
11189,original,0.0,0,0,0
11199,original,1.0,0,0,0
11205,original,1.0,0,0,0
11207,original,1.0,0,0,0
11210,original,0.0,0,0,0
11213,original,0.0,1,0,0
11217,original,0.0,1,0,0
11219,original,0.0,1,1,1
11230,original,0.0,3,1,1
11232,original,0.0,0,0,0
11235,original,0.0,0,0,0
11236,original,0.0,0,0,0
11237,original,0.0,0,0,1
11238,original,0.0,0,0,0
11239,original,0.0,0,0,0
11241,original,0.0,0,0,0
11265,original,0.0,1,8,0
11292,original,0.0,3,1,3
11349,original,0.0,1,1,0
11371,original,0.0,2,0,0
11372,original,0.0,0,0,0
11409,original,1.0,1,0,1
11412,original,0.0,0,0,0
11434,original,0.0,1,0,1
11438,original,0.0,1,0,1
11464,original,0.0,2,1,0
11467,original,0.0,0,0,0
11475,original,0.0,1,0,1
11480,original,0.0,0,0,0
11484,original,0.0,39,46,5
11503,original,0.0,0,0,0
11507,original,0.0,0,0,0
11522,original,0.0,0,0,0
11527,original,0.0,10,2,0
11528,original,0.0,0,0,0
11536,original,0.0,0,0,0
11553,original,0.0,12,2,5
11576,original,0.0,2,1,1
11615,original,0.0,1,0,0
11620,original,0.0,2,1,0
11640,original,0.0,1,0,0
11646,original,0.0,0,0,0
11676,original,0.0,0,0,0
11683,original,0.0,0,0,0
11690,original,0.0,0,0,0
11695,original,1.0,0,0,0
11703,original,0.0,0,0,0
11708,original,0.0,1,0,0
11712,original,0.0,15,0,9
11716,original,1.0,0,0,0
11719,original,0.0,9,0,2
11729,original,0.0,2,0,1
11738,original,0.0,61,7,5
11741,original,0.0,25,1,6
11742,original,0.0,1,1,0
11746,original,0.0,6,0,0
11756,original,0.0,1,0,0
11760,original,0.0,7,1,2
11768,original,0.0,0,0,1
11775,original,0.0,0,0,2
11782,original,0.0,2,0,0
11802,original,0.0,2,0,0
11807,original,0.0,2,0,3
11814,original,0.0,3,0,2
11830,original,0.0,1,0,2
11838,original,0.0,1,0,0
11851,original,0.0,3,3,0
11858,original,1.0,0,0,0
11860,original,0.0,44,3,28
11902,original,1.0,1,0,0
11919,original,0.0,7,0,2
11927,original,0.0,2,2,0
11957,original,1.0,0,0,0
11958,original,0.0,45,10,8
12012,original,0.0,10,0,5
12018,original,0.0,0,0,0
12027,original,0.0,1,0,0
12036,original,1.0,0,0,0
12040,original,0.0,0,1,0
12042,original,1.0,2,1,1
12047,original,0.0,1,0,1
12054,original,1.0,0,0,0
12063,original,0.0,1,1,0
12113,original,0.0,21,0,3
12128,original,0.0,0,1,0
12131,original,0.0,9,1,4
12134,original,0.0,0,0,1
12140,original,0.0,8,0,2
12144,original,0.0,0,0,0
12145,original,0.0,1,0,0
12146,original,0.0,2,0,0
12152,original,0.0,3,1,3
12173,original,0.0,0,0,0
12183,original,0.0,1183,117,301
12190,original,0.0,4,1,0
12207,original,0.0,1,1,0
12214,original,0.0,0,0,0
12253,original,0.0,8,1,3
12259,original,0.0,3,0,1
12263,original,0.0,0,0,0
12266,original,0.0,4,0,3
12283,original,0.0,0,0,0
12305,original,0.0,1,0,0
12317,original,0.0,452,59,215
12348,original,0.0,0,0,0
12354,original,0.0,1,0,0
12406,original,0.0,3,1,2
12422,original,0.0,21,2,7
12433,original,0.0,2,0,0
12474,original,0.0,0,0,0
12481,original,0.0,0,0,0
12488,original,0.0,133,13,34
12499,original,1.0,0,0,0
12507,original,0.0,3,1,2
12517,original,1.0,1,0,1
12530,original,0.0,24,1,8
12536,original,0.0,0,0,0
12606,original,0.0,1,0,0
12639,original,0.0,0,0,0
12668,original,1.0,0,0,0
12684,original,0.0,0,0,0
12714,original,0.0,5,0,2
12737,original,0.0,1,0,0
12749,original,0.0,2,0,1
12752,original,0.0,1,0,0
12759,original,0.0,1,0,1
12767,original,0.0,2,0,2
12774,original,0.0,1,0,1
12781,original,0.0,7,0,3
12787,original,0.0,2,0,2
12800,original,0.0,254,34,91
12813,original,1.0,0,0,0
12841,original,0.0,1,0,0
12858,original,0.0,1,1,0
12880,original,0.0,3,0,0
12883,original,0.0,0,0,0
12889,original,1.0,4,0,0
12933,original,0.0,0,0,0
12955,original,0.0,2,0,1
12967,original,0.0,1,0,0
12992,original,0.0,0,3,0
12999,original,0.0,1,0,0
13004,original,0.0,604,49,228
13009,original,0.0,2,0,0
13033,original,0.0,21,2,5
13059,original,0.0,0,0,0
13094,original,0.0,3,1,1
13115,original,0.0,0,0,0
13137,original,0.0,4,0,0
13163,original,0.0,0,0,0
13209,original,0.0,0,1,0
13213,original,0.0,1,0,0
13219,original,0.0,1,0,0
13222,original,0.0,4,0,2
13233,original,0.0,0,0,1
13235,original,0.0,248,62,43
13240,original,0.0,3,0,1
13241,original,1.0,0,0,0
13244,original,0.0,6,2,0
13257,original,0.0,0,0,0
13282,original,0.0,41,11,25
13315,original,0.0,3,5,1
13358,original,0.0,0,0,0
13413,original,0.0,1,1,0
13421,original,0.0,1,0,0
13473,original,0.0,0,0,0
13500,original,0.0,3,0,0
13508,original,0.0,1,0,2
13518,original,0.0,2,0,1
13536,original,0.0,11,2,0
13549,original,0.0,2,0,1
13561,original,0.0,0,0,0
13581,original,1.0,0,0,1
13594,original,0.0,0,0,0
13604,original,0.0,1,0,0
13624,original,0.0,4,0,1
13647,original,0.0,3,1,1
13675,original,0.0,0,0,0
13690,original,0.0,3,1,1
13691,original,0.0,0,0,0
13697,original,0.0,0,0,0
13704,original,0.0,0,0,0
13713,original,1.0,0,0,0
13727,original,0.0,5,0,2
13733,original,0.0,2,1,0
13767,original,0.0,4,1,3
13776,original,0.0,1,0,1
13791,original,0.0,1,0,0
13795,original,0.0,13,0,4
13808,original,0.0,491,31,98
13827,original,0.0,3,2,1
13829,original,0.0,14,3,5
13848,original,1.0,4,0,1
13856,original,0.0,4,0,2
13866,original,0.0,4,2,0
13879,original,0.0,1,0,0
13895,original,0.0,2,0,1
13897,original,0.0,0,0,0
13918,original,0.0,36,7,8
13973,original,0.0,5,0,3
13984,original,0.0,108,9,52
14006,original,0.0,0,0,0
14011,original,0.0,1,1,0
14027,original,0.0,364,20,153
14031,original,0.0,2,0,1
14034,original,0.0,1,0,2
14057,original,0.0,0,0,0
14069,original,0.0,0,0,0
14098,original,0.0,2,1,1
14142,original,0.0,0,0,0
14143,original,0.0,0,0,0
14148,original,0.0,1,1,0
14163,original,0.0,0,0,0
14165,original,0.0,0,0,0
14167,original,0.0,0,0,0
14170,original,0.0,10,0,4
14181,original,0.0,0,0,0
14183,original,0.0,0,0,0
14232,original,0.0,1,2,0
14236,original,0.0,10,9,0
14270,original,0.0,5,0,0
14283,original,0.0,0,0,0
14293,original,0.0,1,0,0
14297,original,1.0,5,1,1
14298,original,0.0,2,0,0
14303,original,0.0,2,0,0
14310,original,0.0,1,0,1
14313,original,0.0,4,0,1
14320,original,0.0,0,0,0
14321,original,0.0,0,0,0
14323,original,0.0,2,0,0
14332,original,0.0,0,0,0
14345,original,1.0,1,0,0
14346,original,0.0,0,0,0
14347,original,0.0,0,0,0
14348,original,0.0,0,0,0
14356,original,0.0,2,0,2
14359,original,0.0,6,1,3
14372,original,0.0,13,5,6
14375,original,1.0,1,0,0
14381,original,0.0,2,1,0
14397,original,0.0,0,0,0
14414,original,0.0,5,2,0
14439,original,0.0,6,1,0
14459,original,1.0,0,0,0
14461,original,1.0,1,0,0
14471,original,1.0,0,0,0
14472,original,0.0,1,0,2
14477,original,1.0,0,0,0
14479,original,1.0,0,0,0
