,tweet_type,bot,count
37142,original,0.0,1
37143,original,1.0,1
37144,retweeted,1.0,1
37145,retweeted,0.0,2
37146,original,0.0,1
37147,quoted,0.0,1
37148,retweeted,0.0,11
37149,original,0.0,1
37150,retweeted,1.0,1
37151,replied_to,0.0,10
37152,original,0.0,1
37153,retweeted,0.0,1
37154,retweeted,0.0,1
37155,original,0.0,1
37156,quoted,0.0,1
37157,original,0.0,1
37158,retweeted,0.0,2
37159,original,0.0,1
37160,retweeted,1.0,6
37162,retweeted,0.0,1
37163,original,0.0,1
37164,retweeted,0.0,2
37165,original,0.0,1
37166,original,1.0,1
37167,retweeted,0.0,1
37168,retweeted,0.0,1
37169,retweeted,0.0,1
37170,retweeted,0.0,1
37171,retweeted,0.0,2
37172,retweeted,0.0,3
37173,retweeted,0.0,2
37174,original,1.0,1
37175,retweeted,1.0,4
37176,retweeted,0.0,1
37177,original,1.0,8
37178,retweeted,0.0,1
37179,retweeted,0.0,12
37180,retweeted,0.0,1
37181,retweeted,0.0,1
37182,retweeted,0.0,1
37183,original,0.0,1
37184,retweeted,0.0,2
37185,original,0.0,1
37186,retweeted,0.0,1
37187,retweeted,0.0,1
37188,retweeted,1.0,1
37189,retweeted,0.0,1
37190,original,0.0,2
37191,retweeted,0.0,2
37192,retweeted,0.0,1
37193,retweeted,1.0,1
37194,retweeted,0.0,1
37195,retweeted,0.0,3
37196,retweeted,0.0,1
37197,retweeted,0.0,1
37198,replied_to,0.0,1
37199,retweeted,0.0,1
37200,retweeted,0.0,1
37201,retweeted,0.0,2
37202,original,1.0,1
37203,retweeted,1.0,27
37204,retweeted,0.0,1
37205,retweeted,0.0,1
37208,retweeted,0.0,1
37209,retweeted,0.0,1
37210,retweeted,0.0,1
37211,original,0.0,1
37212,retweeted,1.0,1
37213,retweeted,0.0,1
37214,retweeted,1.0,1
37215,retweeted,0.0,1
37216,retweeted,1.0,1
37217,original,0.0,1
37218,retweeted,0.0,2
37219,retweeted,0.0,1
37220,replied_to,0.0,1
37221,retweeted,0.0,1
37222,original,0.0,1
37223,retweeted,0.0,8
37224,original,1.0,7
37225,retweeted,0.0,1
37226,retweeted,0.0,2
37227,retweeted,1.0,1
37228,retweeted,0.0,1
37229,original,0.0,1
37230,retweeted,0.0,1
37231,retweeted,0.0,1
37232,retweeted,0.0,1
37233,retweeted,0.0,1
37234,retweeted,0.0,10
37235,retweeted,0.0,1
37236,quoted,1.0,1
37237,retweeted,1.0,1
37238,original,0.0,25
37239,quoted,0.0,50
37240,replied_to,0.0,71
37241,retweeted,0.0,16
37242,retweeted,0.0,1
37243,retweeted,0.0,2
37244,retweeted,0.0,2
37245,replied_to,0.0,1
37246,retweeted,0.0,2
37247,retweeted,0.0,1
37248,retweeted,0.0,1
37249,original,0.0,5
37250,retweeted,0.0,1
37251,retweeted,0.0,1
37252,retweeted,0.0,5
37253,retweeted,1.0,1
37254,original,0.0,1
37255,retweeted,1.0,1
37256,retweeted,0.0,1
37257,retweeted,0.0,3
37258,retweeted,0.0,1
37259,original,0.0,1
37260,retweeted,0.0,28
37261,retweeted,0.0,1
37262,original,0.0,2
37263,retweeted,0.0,10
37264,retweeted,1.0,1
37265,retweeted,0.0,1
37266,original,0.0,1
37267,retweeted,1.0,1
37268,retweeted,0.0,1
37269,retweeted,0.0,1
37270,retweeted,0.0,14
37271,replied_to,0.0,1
37272,retweeted,0.0,1
37273,retweeted,0.0,1
37274,retweeted,0.0,1
37275,retweeted,0.0,1
37276,original,0.0,1
37277,retweeted,0.0,1
37278,retweeted,1.0,26
37279,retweeted,0.0,1
37280,retweeted,0.0,4
37281,retweeted,0.0,4
37282,retweeted,0.0,2
37283,original,1.0,1
37284,retweeted,1.0,1
37285,retweeted,1.0,3
37286,retweeted,0.0,2
37287,retweeted,0.0,1
37288,retweeted,1.0,1
37289,retweeted,0.0,1
37290,retweeted,0.0,5
37291,retweeted,0.0,1
37292,original,0.0,1
37293,retweeted,0.0,3
37294,retweeted,0.0,1
37295,original,0.0,1
37296,replied_to,0.0,1
37297,retweeted,0.0,1
37298,replied_to,0.0,1
37299,retweeted,0.0,1
37300,retweeted,0.0,1
37301,retweeted,0.0,6
37302,quoted,0.0,1
37303,retweeted,0.0,1
37304,original,1.0,1
37305,original,0.0,1
37307,retweeted,0.0,1
37308,original,0.0,5
37309,retweeted,0.0,3
37310,retweeted,0.0,2
37311,retweeted,1.0,1
37312,original,0.0,1
37313,retweeted,0.0,8
37314,replied_to,0.0,1
37315,retweeted,0.0,1
37316,retweeted,1.0,2
37317,retweeted,0.0,1
37318,retweeted,0.0,1
37319,retweeted,0.0,1
37320,retweeted,0.0,2
37321,retweeted,0.0,1
37322,retweeted,0.0,1
37323,retweeted,0.0,1
37324,original,0.0,1
37325,retweeted,1.0,1
37326,retweeted,0.0,1
37327,retweeted,0.0,1
37328,retweeted,0.0,10
37329,retweeted,0.0,1
37330,retweeted,1.0,1
37331,retweeted,0.0,1
37332,retweeted,0.0,1
37333,retweeted,0.0,14
37334,retweeted,0.0,3
37335,retweeted,0.0,2
37336,retweeted,0.0,2
37337,retweeted,0.0,1
37338,retweeted,0.0,2
37339,retweeted,1.0,2
37340,retweeted,1.0,1
37341,retweeted,0.0,1
37342,retweeted,1.0,1
37343,retweeted,0.0,1
37344,retweeted,0.0,1
37345,retweeted,0.0,1
37346,original,0.0,1
37347,retweeted,0.0,2
37348,retweeted,0.0,1
37349,retweeted,0.0,1
37350,retweeted,0.0,1
37351,retweeted,0.0,1
37352,retweeted,0.0,1
37353,retweeted,0.0,1
37354,retweeted,0.0,1
37355,retweeted,1.0,1
37356,replied_to,0.0,2
37357,retweeted,0.0,3
37358,retweeted,0.0,2
37359,retweeted,0.0,1
37360,retweeted,1.0,1
37361,original,1.0,386
37362,quoted,1.0,107
37363,replied_to,1.0,48
37364,retweeted,1.0,2
37365,original,0.0,1
37366,quoted,0.0,1
37367,retweeted,0.0,3
37368,retweeted,1.0,1
37369,retweeted,0.0,1
37370,retweeted,1.0,3
37371,original,0.0,1
37372,retweeted,0.0,2
37373,retweeted,0.0,1
37374,retweeted,0.0,14
37375,original,0.0,1
37376,original,0.0,1
37377,retweeted,1.0,1
37378,quoted,0.0,1
37379,retweeted,0.0,1
37380,retweeted,0.0,1
37381,retweeted,0.0,1
37382,retweeted,1.0,2
37383,retweeted,1.0,1
37384,retweeted,0.0,1
37385,retweeted,1.0,1
37386,retweeted,0.0,1
37387,original,0.0,6
37388,quoted,0.0,3
37389,replied_to,0.0,1
37390,retweeted,0.0,1
37391,retweeted,0.0,5
37392,retweeted,0.0,2
37393,retweeted,0.0,1
37394,quoted,0.0,1
37395,retweeted,0.0,2
37396,retweeted,0.0,1
37397,retweeted,0.0,1
37398,retweeted,0.0,2
37399,retweeted,0.0,3
37400,retweeted,0.0,4
37401,retweeted,0.0,1
37402,retweeted,0.0,3
37403,retweeted,0.0,1
37404,retweeted,0.0,1
37405,retweeted,0.0,1
37406,retweeted,0.0,1
37407,retweeted,0.0,1
37408,retweeted,1.0,1
37409,original,0.0,1
37410,quoted,0.0,1
37411,retweeted,0.0,2
37412,retweeted,0.0,1
37413,retweeted,0.0,5
37414,retweeted,1.0,11
37415,retweeted,0.0,1
37416,retweeted,0.0,1
37417,retweeted,1.0,2
37418,retweeted,0.0,2
37419,retweeted,1.0,1
37420,retweeted,1.0,1
37421,retweeted,0.0,8
37422,retweeted,1.0,4
37423,retweeted,0.0,2
37424,retweeted,0.0,1
37425,retweeted,0.0,1
37426,retweeted,0.0,1
37427,retweeted,0.0,1
37428,retweeted,0.0,1
37429,retweeted,0.0,1
37430,retweeted,1.0,3
37431,retweeted,0.0,1
37432,retweeted,0.0,1
37433,retweeted,0.0,1
37434,retweeted,0.0,1
37435,retweeted,0.0,2
37436,original,0.0,1
37437,retweeted,0.0,2
37438,original,0.0,1
37439,replied_to,0.0,1
37440,retweeted,0.0,2
37441,retweeted,1.0,1
37442,retweeted,0.0,9
37443,original,0.0,1
37444,retweeted,0.0,1
37445,replied_to,0.0,1
37446,retweeted,0.0,2
37447,original,0.0,2
37448,retweeted,1.0,3
37449,retweeted,0.0,4
37450,retweeted,0.0,1
37451,retweeted,0.0,1
37452,original,0.0,1
37453,quoted,0.0,1
37454,original,1.0,1
37455,retweeted,0.0,1
37456,retweeted,0.0,1
37457,retweeted,1.0,1
37458,retweeted,1.0,1
37459,replied_to,0.0,1
37460,retweeted,0.0,1
37461,retweeted,0.0,7
37462,retweeted,1.0,1
37463,retweeted,0.0,1
37464,retweeted,0.0,2
37465,retweeted,1.0,3
37466,retweeted,0.0,1
37467,original,0.0,1
37468,retweeted,0.0,1
37469,original,0.0,1
37470,retweeted,0.0,1
37471,retweeted,0.0,2
37472,retweeted,0.0,1
37473,original,1.0,1
37474,quoted,1.0,3
37475,original,0.0,1
37476,original,1.0,2
37477,retweeted,0.0,1
37478,retweeted,1.0,1
37479,retweeted,0.0,1
37480,retweeted,0.0,1
37481,retweeted,0.0,1
37482,retweeted,0.0,1
37483,retweeted,0.0,2
37484,retweeted,0.0,1
37485,original,0.0,1
37486,retweeted,0.0,1
37487,retweeted,0.0,1
37488,original,0.0,1
37489,retweeted,0.0,1
37490,quoted,0.0,1
37491,retweeted,0.0,1
37492,retweeted,0.0,4
37493,retweeted,0.0,1
37494,retweeted,0.0,1
37495,retweeted,0.0,1
37496,retweeted,0.0,1
37497,replied_to,0.0,1
37498,retweeted,0.0,6
37499,retweeted,0.0,1
37500,retweeted,0.0,1
37501,original,0.0,2
37502,quoted,0.0,2
37503,retweeted,0.0,2
37504,retweeted,0.0,5
37505,quoted,0.0,1
37506,replied_to,0.0,2
37507,retweeted,1.0,10
37508,retweeted,0.0,2
37509,retweeted,0.0,6
37510,retweeted,0.0,1
37511,retweeted,0.0,1
37512,retweeted,0.0,2
37513,retweeted,0.0,1
37514,retweeted,0.0,17
37515,retweeted,0.0,1
37516,retweeted,0.0,1
37517,retweeted,0.0,1
37518,retweeted,0.0,2
37519,retweeted,0.0,1
37520,retweeted,1.0,1
37521,retweeted,0.0,1
37522,retweeted,0.0,2
37523,retweeted,0.0,1
37524,original,0.0,1
37525,retweeted,0.0,2
37526,retweeted,0.0,5
37527,retweeted,0.0,1
37529,retweeted,0.0,1
37530,original,0.0,1
37531,replied_to,0.0,1
37532,retweeted,0.0,4
37533,retweeted,0.0,1
37534,retweeted,0.0,4
37535,retweeted,0.0,3
37536,original,0.0,1
37537,retweeted,0.0,1
37538,original,0.0,1
37539,retweeted,0.0,3
37540,retweeted,0.0,2
37541,original,0.0,1
37542,original,0.0,1
37543,retweeted,0.0,1
37544,retweeted,0.0,1
37545,retweeted,0.0,1
37546,retweeted,0.0,1
37547,retweeted,0.0,1
37548,retweeted,0.0,1
37549,retweeted,1.0,1
37550,retweeted,1.0,1
37551,retweeted,0.0,1
37552,original,0.0,1
37553,retweeted,1.0,1
37554,retweeted,0.0,8
37555,retweeted,1.0,2
37556,retweeted,0.0,1
37557,retweeted,0.0,1
37558,retweeted,0.0,1
37559,retweeted,1.0,1
37560,retweeted,0.0,1
37561,replied_to,0.0,1
37562,retweeted,1.0,1
37563,retweeted,0.0,1
37564,retweeted,0.0,1
37565,retweeted,0.0,1
37566,retweeted,0.0,1
37567,retweeted,0.0,1
37568,replied_to,0.0,1
37569,retweeted,1.0,5
37570,retweeted,0.0,1
37571,retweeted,0.0,1
37572,retweeted,0.0,1
37573,retweeted,0.0,5
37574,retweeted,1.0,1
37575,retweeted,0.0,2
37576,retweeted,0.0,3
37577,original,0.0,1
37578,original,0.0,14
37579,quoted,0.0,9
37580,replied_to,0.0,12
37581,retweeted,0.0,7
37582,retweeted,0.0,1
37583,retweeted,0.0,1
37584,retweeted,0.0,2
37585,retweeted,0.0,2
37586,replied_to,1.0,19
37587,retweeted,0.0,2
37588,retweeted,0.0,11
37589,retweeted,0.0,3
37590,retweeted,0.0,1
37591,retweeted,0.0,1
37592,retweeted,1.0,1
37593,original,0.0,1
37594,retweeted,0.0,1
37595,retweeted,0.0,1
37596,original,0.0,2
37597,replied_to,0.0,1
37598,retweeted,0.0,1
37599,retweeted,0.0,1
37600,retweeted,0.0,1
37601,original,1.0,4
37602,quoted,1.0,4
37603,retweeted,1.0,4
37604,retweeted,0.0,1
37605,retweeted,0.0,1
37606,retweeted,0.0,1
37607,original,0.0,1
37608,retweeted,0.0,15
37609,retweeted,0.0,1
37610,retweeted,0.0,3
37611,retweeted,0.0,2
37612,retweeted,1.0,1
37613,retweeted,0.0,1
37614,retweeted,1.0,1
37615,retweeted,0.0,20
37616,retweeted,0.0,1
37617,original,0.0,1
37618,retweeted,0.0,4
37619,original,0.0,1
37620,replied_to,0.0,1
37621,retweeted,0.0,1
37622,retweeted,0.0,1
37623,retweeted,0.0,1
37624,original,0.0,1
37625,retweeted,0.0,4
37626,replied_to,0.0,1
37627,retweeted,1.0,1
37628,retweeted,0.0,1
37629,retweeted,0.0,1
37630,retweeted,1.0,1
37631,retweeted,0.0,1
37632,retweeted,1.0,1
37633,retweeted,0.0,1
37634,retweeted,1.0,2
37635,retweeted,0.0,1
37636,retweeted,0.0,1
37637,retweeted,0.0,1
37638,quoted,0.0,1
37639,retweeted,0.0,1
37640,retweeted,0.0,1
37641,quoted,0.0,1
37642,retweeted,1.0,1
37644,original,0.0,2
37645,retweeted,1.0,3
37646,retweeted,0.0,1
37647,retweeted,0.0,1
37648,retweeted,0.0,1
37649,retweeted,1.0,1
37650,retweeted,0.0,1
37651,retweeted,0.0,1
37652,retweeted,0.0,2
37653,retweeted,0.0,1
37654,replied_to,1.0,1
37655,retweeted,1.0,1
37656,retweeted,0.0,1
37657,retweeted,0.0,1
37658,retweeted,0.0,1
37659,retweeted,1.0,1
37660,retweeted,0.0,1
37661,retweeted,1.0,1
37662,retweeted,0.0,1
37663,retweeted,0.0,3
37664,original,0.0,2
37665,retweeted,0.0,1
37666,retweeted,0.0,2
37667,retweeted,0.0,2
37668,retweeted,1.0,1
37669,retweeted,0.0,1
37670,retweeted,0.0,1
37671,retweeted,0.0,8
37672,original,0.0,1
37674,retweeted,1.0,1
37675,retweeted,0.0,5
37676,retweeted,0.0,1
37677,retweeted,0.0,1
37678,original,0.0,1
37679,retweeted,1.0,1
37680,retweeted,0.0,4
37681,original,1.0,1
37682,retweeted,0.0,1
37683,original,0.0,7
37684,quoted,0.0,6
37685,replied_to,0.0,8
37686,retweeted,0.0,3
37687,original,0.0,1
37688,retweeted,0.0,1
37689,original,0.0,1
37690,retweeted,0.0,1
37691,retweeted,0.0,1
37692,original,0.0,1
37693,retweeted,1.0,2
37694,retweeted,0.0,1
37695,retweeted,0.0,1
37696,retweeted,0.0,1
37697,original,0.0,1
37698,retweeted,0.0,2
37699,retweeted,1.0,1
37700,retweeted,1.0,1
37701,retweeted,0.0,1
37702,retweeted,0.0,1
37703,original,0.0,1
37704,quoted,0.0,1
37705,replied_to,0.0,1
37706,retweeted,0.0,10
37707,retweeted,0.0,1
37708,original,0.0,1
37709,quoted,0.0,2
37710,retweeted,0.0,1
37711,retweeted,0.0,1
37712,original,0.0,1
37713,replied_to,0.0,3
37714,original,0.0,1
37715,original,0.0,1
37716,retweeted,1.0,1
37717,original,0.0,2
37718,quoted,0.0,4
37719,replied_to,0.0,1
37720,retweeted,0.0,4
37721,retweeted,0.0,1
37722,retweeted,0.0,1
37723,retweeted,0.0,1
37724,retweeted,0.0,1
37725,quoted,0.0,1
37726,retweeted,0.0,1
37727,retweeted,0.0,2
37728,retweeted,0.0,1
37729,original,1.0,1
37730,retweeted,0.0,1
37731,retweeted,1.0,1
37732,original,0.0,5
37733,quoted,0.0,5
37734,replied_to,0.0,13
37735,retweeted,0.0,1
37736,retweeted,0.0,1
37737,quoted,0.0,2
37738,retweeted,0.0,1
37739,original,0.0,1
37740,original,0.0,1
37741,retweeted,0.0,2
37742,original,0.0,1
37743,retweeted,0.0,1
37744,retweeted,0.0,1
37745,retweeted,0.0,13
37746,retweeted,0.0,1
37747,retweeted,0.0,1
37748,quoted,0.0,1
37749,retweeted,1.0,1
37750,retweeted,0.0,4
37751,retweeted,1.0,1
37752,retweeted,0.0,1
37753,replied_to,0.0,7
37754,retweeted,1.0,1
37755,original,0.0,1
37756,retweeted,0.0,3
37757,retweeted,0.0,1
37758,retweeted,1.0,1
37759,retweeted,1.0,5
37760,retweeted,1.0,1
37761,retweeted,0.0,1
37762,retweeted,0.0,1
37763,retweeted,0.0,1
37764,original,0.0,1
37765,retweeted,0.0,2
37766,retweeted,0.0,1
37767,original,0.0,1
37768,retweeted,0.0,1
37769,retweeted,0.0,1
37770,retweeted,0.0,1
37771,quoted,0.0,1
37772,retweeted,0.0,4
37773,retweeted,0.0,2
37774,retweeted,0.0,1
37775,original,0.0,1
37776,retweeted,0.0,1
37777,retweeted,0.0,1
37778,retweeted,0.0,1
37779,original,0.0,2
37780,replied_to,0.0,1
37781,retweeted,0.0,1
37782,original,1.0,3
37783,replied_to,1.0,4
37784,retweeted,0.0,1
37785,retweeted,0.0,1
37786,retweeted,0.0,5
37787,retweeted,0.0,1
37788,retweeted,0.0,1
37789,original,0.0,1
37790,original,0.0,1
37791,retweeted,0.0,4
37792,original,1.0,1
37793,retweeted,0.0,1
37794,retweeted,0.0,5
37795,retweeted,0.0,1
37796,original,1.0,1
37797,retweeted,0.0,1
37798,retweeted,0.0,1
37799,original,0.0,1
37800,replied_to,0.0,4
37801,retweeted,0.0,7
37802,retweeted,0.0,1
37803,original,0.0,1
37804,retweeted,0.0,7
37805,retweeted,1.0,1
37806,retweeted,0.0,1
37807,retweeted,0.0,1
37808,retweeted,0.0,4
37809,retweeted,0.0,1
37810,retweeted,0.0,1
37811,original,0.0,4
37812,quoted,0.0,1
37813,replied_to,0.0,8
37814,retweeted,0.0,1
37815,retweeted,0.0,1
37816,retweeted,0.0,1
37817,retweeted,0.0,1
37818,retweeted,0.0,1
37819,retweeted,0.0,1
37820,retweeted,0.0,1
37821,retweeted,0.0,1
37822,original,0.0,3
37823,retweeted,0.0,1
37824,retweeted,0.0,1
37825,retweeted,0.0,10
37826,original,0.0,5
37827,quoted,0.0,1
37828,retweeted,0.0,6
37829,retweeted,1.0,2
37830,retweeted,0.0,1
37831,retweeted,0.0,1
37832,retweeted,0.0,1
37833,retweeted,0.0,2
37834,retweeted,0.0,1
37835,retweeted,0.0,1
37836,retweeted,1.0,3
37837,retweeted,0.0,2
37838,retweeted,1.0,1
37839,retweeted,0.0,1
37840,retweeted,0.0,1
37841,retweeted,0.0,1
37842,retweeted,0.0,1
37843,retweeted,0.0,1
37844,original,0.0,1
37845,original,0.0,1
37846,retweeted,0.0,2
37847,retweeted,0.0,1
37848,original,0.0,1
37849,quoted,0.0,1
37850,original,1.0,1
37851,retweeted,0.0,1
37852,original,1.0,1
37853,original,0.0,1
37854,original,0.0,2
37855,retweeted,1.0,1
37856,retweeted,0.0,2
37857,retweeted,0.0,1
37858,retweeted,1.0,2
37859,retweeted,0.0,1
37860,retweeted,0.0,1
37861,retweeted,0.0,1
37862,retweeted,0.0,1
37863,retweeted,0.0,1
37864,original,0.0,1
37865,retweeted,0.0,19
37866,retweeted,0.0,1
37867,replied_to,0.0,1
37868,original,0.0,1
37869,retweeted,0.0,1
37870,retweeted,0.0,4
37871,retweeted,0.0,1
37872,original,0.0,1
37873,retweeted,0.0,4
37874,retweeted,0.0,1
37875,original,0.0,2
37876,original,0.0,1
37877,replied_to,0.0,1
37878,retweeted,0.0,1
37879,retweeted,0.0,1
37880,original,0.0,2
37881,original,0.0,2
37882,quoted,0.0,1
37883,retweeted,0.0,1
37884,retweeted,0.0,1
37885,original,0.0,1
37886,retweeted,0.0,2
37887,retweeted,0.0,1
37888,retweeted,0.0,7
37889,retweeted,0.0,1
37890,retweeted,0.0,5
37891,retweeted,1.0,1
37892,retweeted,0.0,1
37893,original,1.0,2
37894,retweeted,0.0,1
37895,retweeted,0.0,1
37896,retweeted,0.0,1
37897,retweeted,1.0,1
37898,retweeted,1.0,1
37899,retweeted,0.0,1
37900,original,0.0,2
37901,retweeted,0.0,1
37902,retweeted,1.0,3
37903,original,0.0,4
37904,quoted,0.0,8
37905,retweeted,1.0,1
37906,retweeted,0.0,1
37907,retweeted,1.0,1
37908,original,0.0,1
37909,retweeted,1.0,1
37910,retweeted,0.0,1
37911,retweeted,0.0,1
37912,retweeted,0.0,1
37913,original,0.0,1
37914,retweeted,0.0,9
37915,retweeted,0.0,1
37916,retweeted,0.0,1
37917,original,0.0,1
37918,retweeted,0.0,1
37919,original,0.0,2
37920,retweeted,0.0,1
37921,original,0.0,1
37922,retweeted,1.0,1
37923,retweeted,1.0,1
37924,retweeted,0.0,6
37925,retweeted,0.0,1
37926,retweeted,0.0,2
37927,replied_to,0.0,1
37928,retweeted,0.0,1
37929,original,0.0,1
37930,retweeted,0.0,1
37931,retweeted,0.0,1
37932,retweeted,0.0,1
37933,retweeted,0.0,2
37934,retweeted,1.0,1
37935,retweeted,0.0,1
37936,retweeted,0.0,6
37937,retweeted,0.0,1
37938,retweeted,0.0,1
37939,retweeted,1.0,1
37940,retweeted,0.0,5
37941,original,0.0,2
37942,retweeted,0.0,10
37943,original,0.0,1
37944,retweeted,0.0,2
37946,original,1.0,1
37947,retweeted,0.0,1
37948,retweeted,0.0,1
37949,replied_to,0.0,1
37950,retweeted,0.0,6
37951,retweeted,0.0,1
37952,retweeted,0.0,1
37953,retweeted,0.0,2
37954,retweeted,0.0,1
37955,retweeted,0.0,1
37956,retweeted,0.0,1
37957,replied_to,0.0,1
37958,retweeted,0.0,1
37959,original,0.0,2
37960,retweeted,0.0,28
37961,quoted,0.0,1
37962,replied_to,0.0,1
37963,original,0.0,1
37964,retweeted,0.0,4
37965,original,0.0,1
37966,retweeted,0.0,2
37967,retweeted,0.0,1
37968,replied_to,0.0,1
37969,retweeted,0.0,3
37970,retweeted,0.0,1
37971,retweeted,0.0,1
37972,retweeted,0.0,1
37973,retweeted,0.0,2
37974,original,0.0,1
37975,original,0.0,1
37976,retweeted,0.0,1
37977,retweeted,1.0,3
37978,original,0.0,1
37979,retweeted,0.0,1
37980,original,0.0,1
37981,retweeted,0.0,1
37982,retweeted,0.0,1
37983,retweeted,0.0,4
37984,retweeted,0.0,2
37986,retweeted,0.0,1
37987,retweeted,1.0,1
37988,retweeted,0.0,1
37989,retweeted,1.0,1
37990,retweeted,0.0,11
37991,retweeted,1.0,1
37992,retweeted,0.0,1
37993,retweeted,0.0,3
37994,original,0.0,2
37995,retweeted,0.0,1
37996,retweeted,0.0,1
37997,retweeted,0.0,3
37998,retweeted,0.0,1
37999,quoted,0.0,1
38000,retweeted,0.0,1
38001,retweeted,0.0,1
38002,original,0.0,1
38003,original,1.0,1
38004,quoted,1.0,1
38005,retweeted,0.0,1
38006,retweeted,0.0,2
38007,original,0.0,1
38008,original,0.0,1
38009,retweeted,0.0,2
38010,original,0.0,1
38011,retweeted,0.0,1
38012,retweeted,0.0,1
38013,retweeted,0.0,1
38014,retweeted,1.0,3
38015,original,0.0,1
38016,retweeted,0.0,2
38017,original,0.0,1
38018,retweeted,0.0,1
38019,retweeted,0.0,2
38020,retweeted,0.0,1
38021,retweeted,1.0,3
38022,retweeted,0.0,1
38023,original,0.0,3
38024,retweeted,0.0,2
38025,retweeted,1.0,1
38026,retweeted,1.0,1
38027,retweeted,0.0,1
38028,retweeted,0.0,2
38029,retweeted,0.0,2
38030,retweeted,1.0,1
38031,retweeted,0.0,1
38032,original,0.0,1
38033,retweeted,0.0,1
38034,retweeted,0.0,1
38035,quoted,0.0,1
38036,retweeted,0.0,1
38037,retweeted,0.0,1
38038,original,0.0,1
38039,retweeted,0.0,3
38040,original,0.0,2
38041,retweeted,0.0,4
38042,retweeted,0.0,1
38043,retweeted,0.0,1
38044,retweeted,1.0,1
38045,retweeted,0.0,1
38046,retweeted,0.0,1
38047,retweeted,0.0,2
38048,retweeted,0.0,1
38049,original,1.0,215
38050,quoted,1.0,2
38051,retweeted,1.0,7
38052,original,0.0,1
38053,retweeted,0.0,1
38054,retweeted,0.0,5
38055,retweeted,0.0,2
38056,retweeted,0.0,2
38057,retweeted,0.0,1
38058,retweeted,0.0,1
38059,retweeted,1.0,1
38060,retweeted,0.0,1
38061,retweeted,0.0,1
38062,retweeted,1.0,1
38063,quoted,0.0,1
38064,retweeted,1.0,1
38065,retweeted,0.0,1
38066,retweeted,0.0,1
38067,retweeted,0.0,1
38068,retweeted,0.0,1
38069,original,0.0,1
38070,replied_to,0.0,2
38071,original,0.0,1
38072,retweeted,0.0,8
38073,retweeted,0.0,1
38074,retweeted,0.0,2
38075,retweeted,1.0,1
38076,retweeted,0.0,1
38077,retweeted,0.0,1
38078,retweeted,0.0,1
38079,retweeted,0.0,1
38080,original,0.0,1
38081,replied_to,0.0,1
38082,retweeted,0.0,9
38083,retweeted,0.0,2
38084,retweeted,0.0,2
38085,retweeted,0.0,1
38086,retweeted,0.0,1
38087,retweeted,1.0,14
38088,original,0.0,1
38089,original,0.0,2
38090,quoted,0.0,2
38091,retweeted,0.0,1
38092,original,0.0,1
38093,retweeted,0.0,1
38094,retweeted,0.0,2
38095,retweeted,1.0,1
38096,retweeted,0.0,2
38097,retweeted,0.0,3
38098,retweeted,0.0,1
38099,retweeted,1.0,1
38100,retweeted,0.0,1
38101,retweeted,0.0,1
38102,retweeted,0.0,2
38103,original,0.0,2
38104,quoted,0.0,1
38105,replied_to,0.0,32
38106,retweeted,0.0,1
38107,original,0.0,4
38108,retweeted,0.0,7
38109,retweeted,0.0,1
38110,original,0.0,1
38111,retweeted,0.0,1
38112,retweeted,1.0,1
38113,retweeted,0.0,3
38114,retweeted,0.0,3
38115,retweeted,0.0,1
38116,retweeted,0.0,1
38117,retweeted,1.0,1
38118,retweeted,0.0,5
38119,retweeted,0.0,2
38120,retweeted,1.0,1
38121,retweeted,0.0,1
38122,retweeted,0.0,1
38123,retweeted,0.0,1
38124,retweeted,0.0,1
38125,retweeted,1.0,2
38126,retweeted,0.0,1
38127,quoted,0.0,1
38128,retweeted,0.0,1
38129,retweeted,0.0,2
38130,retweeted,0.0,3
38131,retweeted,1.0,1
38132,retweeted,0.0,1
38133,retweeted,0.0,1
38134,retweeted,0.0,2
38135,retweeted,1.0,1
38136,original,0.0,1
38137,retweeted,0.0,1
38138,retweeted,0.0,1
38139,retweeted,1.0,1
38140,retweeted,1.0,1
38141,retweeted,0.0,1
38142,retweeted,1.0,1
38143,retweeted,0.0,1
38144,original,0.0,1
38145,retweeted,0.0,1
38146,original,0.0,1
38147,retweeted,0.0,1
38148,original,0.0,2
38149,retweeted,0.0,2
38150,retweeted,0.0,4
38151,retweeted,0.0,1
38152,original,0.0,1
38153,retweeted,0.0,3
38154,retweeted,0.0,2
38155,original,0.0,1
38156,retweeted,0.0,1
38157,retweeted,0.0,2
38158,original,0.0,1
38159,retweeted,0.0,1
38160,retweeted,0.0,1
38161,retweeted,1.0,1
38162,original,0.0,1
38163,original,0.0,1
38164,original,0.0,1
38165,retweeted,0.0,3
38166,retweeted,0.0,1
38167,retweeted,0.0,1
38168,retweeted,0.0,2
38169,original,0.0,1
38170,retweeted,0.0,4
38171,retweeted,0.0,1
38172,retweeted,0.0,2
38173,retweeted,1.0,1
38174,retweeted,1.0,1
38175,retweeted,0.0,1
38176,retweeted,1.0,1
